,author_name
4452,"(Paul, Heisholt)"
4453,"(K. W., Li)"
4454,"(Shannon W., Anderson)"
4455,"(Henri C., Dekker)"
4456,"(Karen L., Sedatole)"
4457,"(Thomas, Slee)"
4458,"(Michele, Grimaldi)"
4459,"(Pierluigi, Rippa)"
4460,"(Felix C., Brodbeck)"
4461,"(Rudolf, Kerschreiter)"
4462,"(Andreas, Mojzisch)"
4463,"(Stefan, Schulz-Hardt)"
4464,"(Eyal, Biyalogorsky)"
4465,"(William, Boulding)"
4466,"(Richard, Staelin)"
4467,"(Q. H., Wang)"
4468,"(J. R., Li)"
4469,"(H. Q., Gong)"
4470,"(Won-Suk, Jang)"
4471,"(Steve, Armstrong)"
4472,"(Tingting, Zhang)"
4473,"(William Yu Chung, Wang)"
4474,"(Yi Chen, Lin)"
4475,"(Liang-Hsien, Tai)"
4476,"(O., Feyzioǧlu)"
4477,"(G., Büÿuközkan)"
4478,"(Mehmet, Barut)"
4479,"(Robert, Brown)"
4480,"(Nicole, Freund)"
4481,"(Jonathan, May)"
4482,"(Elizabeth, Reinhart)"
4483,"(Edoardo, Della Torre)"
4484,"(Luca, Solari)"
4485,"(Fabio Gomes, De Andrade)"
4486,"(Cláudio De Souza, Baptista)"
4487,"(Fabio Luiz, Leite)"
4488,"(Fernando, Antonanzas)"
4489,"(Carmen, Lozano)"
4490,"(Carmen, Torres)"
4491,"(S., Ramakrishnan)"
4492,"(Ibrahiem M. M., El Emary)"
4493,"(Milind, Dawande)"
4494,"(Monica, Johar)"
4495,"(Subodha, Kumar)"
4496,"(Vijay S., Mookerjee)"
4497,"(Subhankar, Dhar)"
4498,"(Cagatay, Catal)"
4499,"(Banu, Diri)"
4500,"(Mirjam, Merz)"
4501,"(Michael, Hiete)"
4502,"(Tina, Comes)"
4503,"(Frank, Schultmann)"
4504,"(Ching Wen, Chen)"
4505,"(Paul H., Randolph)"
4506,"(Tian Shy, Liou)"
4507,"(Qian, Wang)"
4508,"(D., Marc Kilgour)"
4509,"(Elzavita, MacLennan)"
4510,"(Jean Paul, Van Belle)"
4511,"(En, Xie)"
4512,"(Mike W., Peng)"
4513,"(Gerhard, Fischer)"
4514,"(Mary, Czerwinski)"
4515,"(Mitch, Resnick)"
4516,"(Brad, Myers)"
4517,"(Linda, Candy)"
4518,"(Ernest, Edmonds)"
4519,"(Mike, Eisenberg)"
4520,"(Elisa, Giaccardi)"
4521,"(Tom, Hewett)"
4522,"(Pamela, Jennings)"
4523,"(Bill, Kules)"
4524,"(Kumiyo, Nakakoji)"
4525,"(Jay, Nunamaker)"
4526,"(Randy, Pausch)"
4527,"(Ted, Selker)"
4528,"(Elisabeth, Sylvan)"
4529,"(Michael, Terry)"
4530,"(Dimitris, Bertsimas)"
4531,"(Aurélie, Thiele)"
4532,"(Andreas, Tsanakas)"
4533,"(Evangelia, Desli)"
4534,"(Jianhua, Shao)"
4535,"(Suchith, Anand)"
4536,"(Mike J., Jackson)"
4537,"(George, Kuk)"
4538,"(Jeremy G., Morley)"
4539,"(Tyler, Mitchell)"
4540,"(Saurabh, Taneja)"
4541,"(Burcu, Akinci)"
4542,"(James H., Garrett)"
4543,"(Esin, Ergen)"
4544,"(Anu, Pradhan)"
4545,"(Pingbo, Tang)"
4546,"(Mario, Berges)"
4547,"(Guzide, Atasoy)"
4548,"(Xuesong, Liu)"
4549,"(Seyed Mohsen, Shahandashti)"
4550,"(Engin Burak, Anil)"
4551,"(Melissa M., Appleyard)"
4552,"(Clair, Brown)"
4553,"(Linda, Sattler)"
4554,"(Ginés, Dólera Tormo)"
4555,"(Gabriel, López Millán)"
4556,"(Michael, Workman)"
4557,"(John, Gathegi)"
4558,"(Robert G., Fichman)"
4559,"(Rajiv, Kohli)"
4560,"(Shivendu, Shivendu)"
4561,"(Zhe James, Zhang)"
4562,"(Ching-Chin, Chern)"
4563,"(Anthony J. T., Lee)"
4564,"(Chih-Ping, Wei)"
4565,"(Mehmet Ali, Koseoglu)"
4566,"(Erdal, Akdeve)"
4567,"(İklim, Gedik)"
4568,"(Andy, Bertsch)"
4569,"(Myoungsoo, Ham)"
4570,"(Young Hoon, Lee)"
4571,"(Sun Hoon, Kim)"
4572,"(Minder, Chen)"
4573,"(David P., Centers)"
4574,"(Erkki, Jantunen)"
4575,"(Ying, Zhu)"
4576,"(Malcolm, Warner)"
4577,"(Chris, Rowley)"
4578,"(Monica, Saha)"
4579,"(Geoffrey, Darnton)"
4580,"(Etiënne A J A, Rouwette)"
4581,"(Navid, Ghaffarzadegan)"
4582,"(Rongbing, Huang)"
4583,"(Seokjin, Kim)"
4584,"(Mozart B C, Menezes)"
4585,"(Sam, Brooks)"
4586,"(Anthony Man Cho, So)"
4587,"(Jiawei, Zhang)"
4588,"(Yinyu, Ye)"
4589,"(J., Mendling)"
4590,"(B. F., van Dongen)"
4591,"(W. M.P., van der Aalst)"
4592,"(Ruth S., Raskas)"
4593,"(Lisa M., Latts)"
4594,"(Jill R., Hummel)"
4595,"(Douglas, Wenners)"
4596,"(Harlan, Levine)"
4597,"(Sam R., Nussbaum)"
4598,"(Daniele, Munaretto)"
4599,"(Chunlei, An)"
4600,"(Joerg, Widmer)"
4601,"(Andreas, Timm-Giel)"
4602,"(Till J., Winkler)"
4603,"(Carol V., Brown)"
4604,"(Yoshitsugu, Nakagawa)"
4605,"(Yasuharu, Irizuki)"
4606,"(Barbara K., Fuller)"
4607,"(David A., Bradbard)"
4608,"(Igna, Bonfrer)"
4609,"(Robert, Soeters)"
4610,"(Ellen, Van de Poel)"
4611,"(Olivier, Basenya)"
4612,"(Gashubije, Longin)"
4613,"(Frank, van de Looij)"
4614,"(Eddy, van Doorslaer)"
4615,"(Paul, Foley)"
4616,"(Ximena, Alfonso)"
4617,"(L., Li)"
4618,"(E. P., Markowski)"
4619,"(C., Markowski)"
4620,"(L., Xu)"
4621,"(Laura D., Scherer)"
4622,"(Andrew, Maynard)"
4623,"(Dana C., Dolinoy)"
4624,"(Angela, Fagerlin)"
4625,"(Brian J., Zikmund-Fisher)"
4626,"(Haozhe, Chen)"
4627,"(James E., Zemanek)"
4628,"(Enping(Shirley), Mai)"
4629,"(Yu, Tian)"
4630,"(Wei, Liu)"
4631,"(Yu Yue, Du)"
4632,"(Chun, Yan)"
4633,"(Yanbing, Gong)"
4634,"(Ben, He)"
4635,"(Iadh, Ounis)"
4636,"(Nikolaos, Basias)"
4637,"(Vincenzo, Morabito)"
4638,"(In Ho, Song)"
4639,"(Kyung Don, Kim)"
4640,"(Sung Chong, Chung)"
4641,"(Robert O., Briggs)"
4642,"(Gert-Jan, de Vreede)"
4643,"(Stephan, Lukosch)"
4644,"(Conan C., Albrecht)"
4645,"(M. A., Burhanuddin)"
4646,"(Sami M., Halawani)"
4647,"(A. R., Ahmad)"
4648,"(Ravi, Bapna)"
4649,"(Paulo, Goes)"
4650,"(Christoph, Riedl)"
4651,"(Tilo, Böhmann)"
4652,"(Michael, Rosemann)"
4653,"(Helmut, Krcmar)"
4654,"(Alexander, Benlian)"
4655,"(Randall, Young)"
4656,"(Lixuan, Zhang)"
4657,"(Victor R., Prybutok)"
4658,"(Chia Wen, Tsai)"
4659,"(Pei Di, Shen)"
4660,"(Meng Chuan, Tsai)"
4661,"(Arvind, Malhotra)"
4662,"(Young Ki, Park)"
4663,"(Martin, Bichler)"
4664,"(Elena, Karahanna)"
4665,"(Anastasios I., Stamou)"
4666,"(Georgios, Theodoridis)"
4667,"(Konstantinos, Xanthopoulos)"
4668,"(Arnab, Basu)"
4669,"(Tirthankar, Bhattacharyya)"
4670,"(Vivek S, Borkar)"
4671,"(Georgios, Marinakos)"
4672,"(Sophia, Daskalaki)"
4673,"(Theodoros, Ntrinias)"
4674,"(Neil, Foshay)"
4675,"(Andrew, Taylor)"
4676,"(Avinandan, Mukherjee)"
4677,"(Hongjun, Wang)"
4678,"(Xiaofei, Zhao)"
4679,"(Rui, Lin)"
4680,"(Jun, Wang)"
4681,"(Min, Chen)"
4682,"(Victor C.M., Leung)"
4683,"(David, Atkins)"
4684,"(Joel, Kupersmith)"
4685,"(Seth, Eisen)"
4686,"(B., Jiang)"
4687,"(P., Shi)"
4688,"(Katsuji, Bessho)"
4689,"(Osamu, Furuse)"
4690,"(Ryoji, Kataoka)"
4691,"(Masahiro, Oku)"
4692,"(Kwan, Yi)"
4693,"(Hao Chiang Koong, Lin)"
4694,"(Nian Shing, Chen)"
4695,"(Rui Ting, Sun)"
4696,"(I. Hen, Tsai)"
4697,"(Qiang, Long)"
4698,"(Changzhi, Wu)"
4699,"(C. Bryan, Foltz)"
4700,"(Janet S., Renwick)"
4701,"(João, Vieira da Cunha)"
4702,"(Andrea, Carugati)"
4703,"(Aurelie, Leclercq-Vandelannoitte)"
4704,"(Christopher D., Allport)"
4705,"(John A., Pendley)"
4706,"(Hsing Shao, Liu)"
4707,"(Chia Hui, Wang)"
4708,"(Ray I., Chang)"
4709,"(Michael, Schröder)"
4710,"(Bernie, Sloan)"
4711,"(Babak, Shirazi)"
4712,"(Iraj, Mahdavi)"
4713,"(Maghsud, Solimanpur)"
4714,"(Dick, Quartel)"
4715,"(Maarten W.A., Steen)"
4716,"(Marc M., Lankhorst)"
4717,"(S., Kim)"
4718,"(Gerard P., Hodgkinson)"
4719,"(Janice, Langan-Fox)"
4720,"(Eugene, Sadler-Smith)"
4721,"(Geoffrey M., Rubin)"
4722,"(George A., Overstreet)"
4723,"(Peter, Beling)"
4724,"(Kanshukan, Rajaratnam)"
4725,"(Takayoshi, Shinkuma)"
4726,"(Joachim, Roski)"
4727,"(George W., Bo-Linn)"
4728,"(Timothy A., Andrews)"
4729,"(Richard A., Young)"
4730,"(Seth B., Carpenter)"
4731,"(William M., Rodgers)"
4732,"(Rameshwar, Dubey)"
4733,"(Guibin, Zhang)"
4734,"(Russell, Smyth)"
4735,"(Ki H., Kang)"
4736,"(Jina, Kang)"
4737,"(Param Vir, Singh)"
4738,"(Nachiketa, Sahoo)"
4739,"(Tridas, Mukhopadhyay)"
4740,"(Oded, Nov)"
4741,"(Mor, Naaman)"
4742,"(Chen, Ye)"
4743,"(Mustapha, Sali)"
4744,"(Vincent, Giard)"
4745,"(Paul, Clarkson)"
4746,"(Sue, Davies)"
4747,"(David, Challis)"
4748,"(Michael, Donnelly)"
4749,"(Roger, Beech)"
4750,"(Bernard J., Jansen)"
4751,"(Michael D., McNeese)"
4752,"(Jeffrey S, Harper)"
4753,"(Joseph T, Harder)"
4754,"(Michael, Klebl)"
4755,"(Tanja, Buttler)"
4756,"(Tridib, Bandyopadhyay)"
4757,"(Ram C., Rao)"
4758,"(Kun Shin, Im)"
4759,"(Aaron M., Curtis)"
4760,"(Stacy T., Kowalczyk)"
4761,"(Bryan K., Hasty)"
4762,"(Michael, Krapp)"
4763,"(Johannes, Nebel)"
4764,"(Ramin, Sahamie)"
4765,"(Glenn D., Steele)"
4766,"(Jean A., Haynes)"
4767,"(Duane E., Davis)"
4768,"(Janet, Tomcavage)"
4769,"(Walter F., Stewart)"
4770,"(Tom R., Graf)"
4771,"(Ronald A., Paulus)"
4772,"(Karena, Weikel)"
4773,"(Janet, Shikles)"
4774,"(Nadjib, Achir)"
4775,"(Haris, Gacanin)"
4776,"(Otto Carlos Muniz, Bandeira Duarte)"
4777,"(Shuhao, Yu)"
4778,"(Shenglong, Zhu)"
4779,"(Yan, Ma)"
4780,"(Demei, Mao)"
4781,"(Hussein, Issa)"
4782,"(Alexander, Kogan)"
4783,"(Franky W H, Wong)"
4784,"(Patrick T I, Lam)"
4785,"(Carol E., Pollard)"
4786,"(Dhiraj, Gupta)"
4787,"(John W., Satzinger)"
4788,"(Mikko, Mustonen)"
4789,"(Michael, Blakeley)"
4790,"(Ken, MacLeod)"
4791,"(Francesco, Amigoni)"
4792,"(Viola, Schiaffonati)"
4793,"(Anshuman, Tripathy)"
4794,"(Steven D., Eppinger)"
4795,"(Raymond, Sung)"
4796,"(James M., Ritchie)"
4797,"(Heather J., Rea)"
4798,"(Jonathan, Corney)"
4799,"(Min-Yen, Kan)"
4800,"(Yee Fan, Tan)"
4801,"(Stephen, Davies)"
4802,"(Jei Zheng, Wu)"
4803,"(Xin Chang, Hao)"
4804,"(Jonathan L., Zelner)"
4805,"(James, Trostle)"
4806,"(Jason E., Goldstick)"
4807,"(William, Cevallos)"
4808,"(James S., House)"
4809,"(Joseph N.S., Eisenberg)"
4810,"(Michael, Batty)"
4811,"(Sven E., Jørgensen)"
4812,"(Bojie, Fu)"
4813,"(Milan, Konecny)"
4814,"(Alexey, Voinov)"
4815,"(Paul, Torrens)"
4816,"(Guonian, Lu)"
4817,"(A. Xing, Zhu)"
4818,"(John P., Wilson)"
4819,"(Jianya, Gong)"
4820,"(Olaf, Kolditz)"
4821,"(Temenoujka, Bandrova)"
4822,"(Wayne C., Johansson)"
4823,"(Brad M, Tuttle)"
4824,"(Mark H, Taylor)"
4825,"(Yi-Jing, Wu)"
4826,"(P., Liu)"
4827,"(X., Qi)"
4828,"(Malek, Masmoudi)"
4829,"(Alain, Haït)"
4830,"(Rudi, Zagst)"
4831,"(Michaela, Pöschik)"
4832,"(Michael, Stonebraker)"
4833,"(J., Montmain)"
4834,"(G., Mauris)"
4835,"(A., Akharraz)"
4836,"(Mary, Takach)"
4837,"(Helene A., Hembrooke)"
4838,"(Laura A., Granka)"
4839,"(Geraldine K., Gay)"
4840,"(Elizabeth D., Liddy)"
4841,"(Andrew D H, Farrell)"
4842,"(Marek J., Sergot)"
4843,"(Claudio, Bartolini)"
4844,"(Gerald G., Brown)"
4845,"(Louis Anthony Tony, Cox)"
4846,"(Ravi, Narayanaswamy)"
4847,"(Raymond M., Henry)"
4848,"(Michelle, Doty)"
4849,"(Roz, Pierson)"
4850,"(X. D., Chen)"
4851,"(Rafael, Valencia-García)"
4852,"(Jesualdo Tomás, Fernández-Breis)"
4853,"(Juana María, Ruiz-Martínez)"
4854,"(Francisco, García-Sánchez)"
4855,"(Rodrigo, Martínez-Béjar)"
4856,"(Christine, Kriza)"
4857,"(Martin, Emmert)"
4858,"(Philip, Wahlster)"
4859,"(Charlotte, Niederländer)"
4860,"(Peter, Kolominsky-Rabas)"
4861,"(Zachary, Hensley)"
4862,"(Jibonananda1, Sanyal)"
4863,"(Joshua2, New)"
4864,"(Raymond J., Cole)"
4865,"(Zosia, Brown)"
4866,"(Sherry, McKay)"
4867,"(Satish T.S., Bukkapatnam)"
4868,"(Leandro G., Barajas)"
4869,"(George, Teodoro)"
4870,"(Tulio, Tavares)"
4871,"(Renato, Ferreira)"
4872,"(Tahsin, Kurc)"
4873,"(Wagner, Meira)"
4874,"(Dorgival, Guedes)"
4875,"(Tony, Pan)"
4876,"(Joel, Saltz)"
4877,"(Ramesh, Singh)"
4878,"(Mauricio, Marrone)"
4879,"(Lutz M., Kolbe)"
4880,"(Hakan, Yasarcan)"
4881,"(Sumit, Kunnumkal)"
4882,"(Huseyin, Topaloglu)"
4883,"(Hsiu-Ping, Yueh)"
4884,"(Shihkuan, Hsu)"
4885,"(Yi-Shun, Wang)"
4886,"(Yi-Wen, Liao)"
4887,"(David, King)"
4888,"(Norma, Ford)"
4889,"(Gai, Murphy)"
4890,"(Ismail, Sila)"
4891,"(Alan D., Smith)"
4892,"(Michael J, Dotson)"
4893,"(Dinesh S, Dave)"
4894,"(Joseph A, Cazier)"
4895,"(Mary D, McLeod)"
4896,"(Daming, Shi)"
4897,"(Varoon, Charastrakul)"
4898,"(Junhong, Zhou)"
4899,"(Mehmet, Taner)"
4900,"(Toshiyuki, Yahagi)"
4901,"(Malobi, Kar)"
4902,"(Lisa A., Eaton)"
4903,"(Tania B., Huedo-Medina)"
4904,"(Seth C., Kalichman)"
4905,"(Jennifer A., Pellowski)"
4906,"(Michael J., Sagherian)"
4907,"(Michelle, Warren)"
4908,"(Ami R., Popat)"
4909,"(Blair T., Johnson)"
4910,"(K.L., Parker Gaddis)"
4911,"(J.B., Cole)"
4912,"(J.S., Clay)"
4913,"(C., Maltecca)"
4914,"(Wayne A., Grove)"
4915,"(Andrew, Hussey)"
4916,"(Archis, Ghate)"
4917,"(Shih Fen, Cheng)"
4918,"(Stephen, Baumert)"
4919,"(Daniel, Reaume)"
4920,"(Dushyant, Sharma)"
4921,"(Robert L., Smith)"
4922,"(Aidan, Finn)"
4923,"(Nicholas, Kushmerick)"
4924,"(Jurgis, Samulevicius)"
4925,"(M., Gentili)"
4926,"(P. B., Mirchandani)"
4927,"(Chen Huei, Chou)"
4928,"(Atish P., Sinha)"
4929,"(Huimin, Zhao)"
4930,"(Grant, Murray)"
4931,"(Barbara, Neis)"
4932,"(D. C., Schneider)"
4933,"(Oliver, Gürtler)"
4934,"(Johannes, Münster)"
4935,"(Petra, Nieken)"
4936,"(C., Satchell)"
4937,"(G., Shanks)"
4938,"(S., Howard)"
4939,"(J., Murphy)"
4940,"(Yugang, Yu)"
4941,"(René B M, De Koster)"
4942,"(Margaret, Taylor)"
4943,"(Andrew, McSweeney)"
4944,"(Yael, Amsterdamer)"
4945,"(Daniel, Deutch)"
4946,"(Tova, Milo)"
4947,"(Val, Tannen)"
4948,"(Aitor, Murguzur)"
4949,"(Salvador, Trujillo)"
4950,"(Hong Linh, Truong)"
4951,"(Oscar, Ortiz)"
4952,"(Goiuria, Sagardui)"
4953,"(A. G., Lagodimos)"
4954,"(K. N., Dervitsiotis)"
4955,"(S. E., Kirkagaslis)"
4956,"(Stefan, Diestel)"
4957,"(Klaus Helmut, Schmidt)"
4958,"(Yubao, Zhang)"
4959,"(Hui, Wang)"
4960,"(Pei, Li)"
4961,"(Zhihong, Jiang)"
4962,"(Pei Chun, Lee)"
4963,"(Hsin NlNG, Su)"
4964,"(Clare-Marie, Karat)"
4965,"(Carolyn, Brodie)"
4966,"(John, Karat)"
4967,"(David C., Cook)"
4968,"(Shuang, Liu)"
4969,"(Brendan, Murphy)"
4970,"(W. Mark, Lonsdale)"
4971,"(J., Zhang)"
4972,"(T.W.S., Chow)"
4973,"(J.K.L., Ho)"
4974,"(X.-D., Li)"
4975,"(Stephan, Kudyba)"
4976,"(Chih Fong, Tsai)"
4977,"(Ya Han, Hu)"
4978,"(Yu Hsin, Lu)"
4979,"(Z. Y., Wu)"
4980,"(X. G., Ming)"
4981,"(Y. L., Wang)"
4982,"(L., Wang)"
4983,"(Xiaodi, Liu)"
4984,"(Jianjun, Zhu)"
4985,"(Shitao, Zhang)"
4986,"(Jingjing, Hao)"
4987,"(Guodong, Liu)"
4988,"(Liyu, Zheng)"
4989,"(Janis, Terpenny)"
4990,"(Peter, Sandborn)"
4991,"(Erwin, Folmer)"
4992,"(Marten, van Sinderen)"
4993,"(Paul, Oude Luttighuis)"
4994,"(Shafiul, Hasan)"
4995,"(Mohamed, Al-Hussein)"
4996,"(U. H., Hermann)"
4997,"(Hassan, Safouhi)"
4998,"(Duen Ren, Liu)"
4999,"(Yu Hsuan, Chen)"
5000,"(Minxin, Shen)"
5001,"(Pei Jung, Lu)"
5002,"(Ho Leung, Chan)"
5003,"(Jeff, Edmonds)"
5004,"(Nikolay K., Vitanov)"
5005,"(Marcel, Ausloos)"
5006,"(Sattam S., Al-Riyami)"
5007,"(J., Malone-Lee)"
5008,"(Nigel P., Smart)"
5009,"(Niels, Lang)"
5010,"(Albert, Veenstra)"
5011,"(Chuen-Teck, See)"
5012,"(Melvyn, Sim)"
5013,"(Bart, Preneel)"
5014,"(Girish, Venkatasubramanian)"
5015,"(Renato J., Figueiredo)"
5016,"(Ramesh, Illikkal)"
5017,"(Donald, Newell)"
5018,"(Stephanie, Hughes)"
5019,"(Rebecca J., White)"
5020,"(Giles, Hertz)"
5021,"(Piotr, Soja)"
5022,"(Paulo Rupino da, Cunha)"
5023,"(Miguel, Mira da Silva)"
5024,"(Weimao, Ke)"
5025,"(Javed, Mostafa)"
5026,"(Mohamed Z., Elbashir)"
5027,"(Philip A., Collier)"
5028,"(Steve G., Sutton)"
5029,"(Michael J., Davern)"
5030,"(Stewart A., Leech)"
5031,"(Hosam F., El-Sofany)"
5032,"(Fayed F. M., Ghaleb)"
5033,"(Samir, Abou El-Seoud)"
5034,"(John, D'Arcy)"
5035,"(Anat, Hovav)"
5036,"(F., Parvaresh)"
5037,"(S. A., Hashemi Golpayegany)"
5038,"(S. M., Moattar Husseini)"
5039,"(B., Karimi)"
5040,"(Jaume, Barceló)"
5041,"(Shengfan, Zhang)"
5042,"(Julie Simmons, Ivy)"
5043,"(Fay Cobb, Payton)"
5044,"(Kathleen M., Diehl)"
5045,"(Thomas, Buchmueller)"
5046,"(Colleen, Carey)"
5047,"(Helen G., Levy)"
5048,"(Chee Wee, Tan)"
5049,"(Shan Ling, Pan)"
5050,"(Eric Tze Kuan, Lim)"
5051,"(Calvin Meng Lai, Chan)"
5052,"(Heng-Li, Yang)"
5053,"(Cheng-Shu, Wang)"
5054,"(D., Banjevic)"
5055,"(A. K S, Jardine)"
5056,"(Amy R, Ward)"
5057,"(Mor, Armony)"
5058,"(Mariannunziata, Liguori)"
5059,"(Mariafrancesca, Sicilia)"
5060,"(Ileana, Steccolini)"
5061,"(Salla, Eilola)"
5062,"(Nora, Fagerholm)"
5063,"(Sanna, Mäki)"
5064,"(Miza, Khamis)"
5065,"(Niina, Käyhkö)"
5066,"(Tim, Kotnour)"
5067,"(Robert, Hoekstra)"
5068,"(Charles, Reilly)"
5069,"(Robin, Knight)"
5070,"(Jack, Selter)"
5071,"(Guido, Maier)"
5072,"(Achille, Pattavina)"
5073,"(C., Gaudin)"
5074,"(N., Bonnardel)"
5075,"(L., Pellegrin)"
5076,"(H., Chaudet)"
5077,"(Pelin G., Canbolat)"
5078,"(Zhixiang, Chen)"
5079,"(Bin, Fu)"
5080,"(Huseyin, Cavusoglu)"
5081,"(Jun, Zhang)"
5082,"(Karel, Martens)"
5083,"(Peter, van Weelden)"
5084,"(Jeroen, Wolbers)"
5085,"(Kees, Boersma)"
5086,"(Julia, Mueller)"
5087,"(Katja, Hutter)"
5088,"(Johann, Fueller)"
5089,"(Kurt, Matzler)"
5090,"(Gábor, Rudolf)"
5091,"(Yixin, Diao)"
5092,"(Aliza, Heching)"
5093,"(David, Northcutt)"
5094,"(Rodney, Wallace)"
5095,"(Tara Olivia, Loughrey)"
5096,"(Geneviève K., Marshall)"
5097,"(Alana, Bellizzi)"
5098,"(David A., Wilder)"
5099,"(Chu-hua, Kuei)"
5100,"(Christian N., Madu)"
5101,"(Chinho, Lin)"
5102,"(Chih-Te, Yang)"
5103,"(Liang-Yuh, Ouyang)"
5104,"(Hsiu-Feng, Yen)"
5105,"(Kuo-Liang, Lee)"
5106,"(Zhen, Zhu)"
5107,"(Cheryl, Nakata)"
5108,"(Paul M., Salmon)"
5109,"(Neville A., Stanton)"
5110,"(Daniel P., Jenkins)"
5111,"(Guy H., Walker)"
5112,"(Laura, Rafferty)"
5113,"(Jörg, Ackermann)"
5114,"(Frank, Börner)"
5115,"(Hendrik, Hopf)"
5116,"(Sebastian, Horbach)"
5117,"(Egon, Müller)"
5118,"(Anna D., Sinaiko)"
5119,"(Dennis, Ross-Degnan)"
5120,"(Stephen B., Soumerai)"
5121,"(Tracy, Lieu)"
5122,"(Alison, Galbraith)"
5123,"(Nathan, Griffiths)"
5124,"(Holger, Burr)"
5125,"(Michael, Vielhaber)"
5126,"(Till, Deubel)"
5127,"(Christian, Weber)"
5128,"(Siegmar, Haasis)"
5129,"(John H., Dunning)"
5130,"(Sarianna M., Lundan)"
5131,"(Frank, Leipold)"
5132,"(Dimitri, Tassetto)"
5133,"(Sergio, Bovelli)"
5134,"(Benjamin P., Granger)"
5135,"(Edward L., Levine)"
5136,"(Fred L, Miller)"
5137,"(W Glynn, Mangold)"
5138,"(Joy, Roach)"
5139,"(Gary, Brockway)"
5140,"(Timothy, Johnston)"
5141,"(Stefan, Linnhoff)"
5142,"(Sam, McNeely)"
5143,"(Kathy, Smith)"
5144,"(Terence, Holmes)"
5145,"(Mariyam Suzy, Adam)"
5146,"(Cathy, Urquhart)"
5147,"(Yves, Marcoux)"
5148,"(Elias, Rizkallah)"
5149,"(Banafsheh, Behzad)"
5150,"(Sheldon H., Jacobson)"
5151,"(Matthew J., Robbins)"
5152,"(Liping, Liu)"
5153,"(Mahmood A., Awan)"
5154,"(Jian Qiang, Li)"
5155,"(Ji Jiang, Yang)"
5156,"(Chunchen, Liu)"
5157,"(Yu, Zhao)"
5158,"(Bo, Liu)"
5159,"(Yuliang, Shi)"
5160,"(Wen Liang, Chang)"
5161,"(Xiaomeng, Chang)"
5162,"(Patrick, Koelling)"
5163,"(Qi, Liao)"
5164,"(Zhen, Li)"
5165,"(Linda, Volonino)"
5166,"(Terje, Aven)"
5167,"(Ortwin, Renn)"
5168,"(Clyde W., Holsapple)"
5169,"(Yu Min, Wang)"
5170,"(Jen Her, Wu)"
5171,"(Nicholas W., Leifker)"
5172,"(Philip C., Jones)"
5173,"(Timothy J., Lowe)"
5174,"(Ian, Chaston)"
5175,"(Jasmine, Williams)"
5176,"(Wendy, Stubbs)"
5177,"(Colin, Higgins)"
5178,"(Markus, Milne)"
5179,"(Jeffrey W., Rogers)"
5180,"(Garrick E., Louis)"
5181,"(Polina, Fauska)"
5182,"(Natalia, Kryvinska)"
5183,"(Christine, Strauss)"
5184,"(Richard J., Burkhard)"
5185,"(Timothy R., Hill)"
5186,"(Shailaja, Venkatsubramanyan)"
5187,"(Aya, Okada)"
5188,"(Kenichi, Ogura)"
5189,"(KP, Arnett)"
5190,"(MB, Schmidt)"
5191,"(Li Ning, Xing)"
5192,"(Ying Wu, Chen)"
5193,"(Ke Wei, Yang)"
5194,"(B., Akhgar)"
5195,"(J., Siddiqi)"
5196,"(S., Alhashmi)"
5197,"(Peng, Su)"
5198,"(Wenji, Mao)"
5199,"(Vita, Urbanavičiene)"
5200,"(Artūras, Kaklauskas)"
5201,"(Edmundas K., Zavadskas)"
5202,"(Mark, Seniut)"
5203,"(Shlomo, Bekhor)"
5204,"(Moshe E., Ben-Akiva)"
5205,"(M. Scott, Ramming)"
5206,"(Jan, Ondrus)"
5207,"(Yves, Pigneur)"
5208,"(Wen Ren, Jong)"
5209,"(Chun Hsien, Wu)"
5210,"(Ming Yen, Lee)"
5211,"(Peter, Gwynne)"
5212,"(Gregory S., Dawson)"
5213,"(Ann, Buchholtz)"
5214,"(Roland, Backhouse)"
5215,"(Henk, Doornbos)"
5216,"(Nicolás, Gonzálvez-Gallego)"
5217,"(Francisco-Jose, Molina-Castillo)"
5218,"(Pedro, Soto-Acosta)"
5219,"(Joao, Varajao)"
5220,"(Antonio, Trigo)"
5221,"(Wenhong, Zhang)"
5222,"(Alec, Levenson)"
5223,"(Craig, Crossley)"
5224,"(Weiguo, Fan)"
5225,"(M., Hertzum)"
5226,"(K., Hornbæk)"
5227,"(Eren, Demir)"
5228,"(Thierry, Chaussalet)"
5229,"(Haifeng, Xie)"
5230,"(Peter H., Millard)"
5231,"(Kan Min, Lin)"
5232,"(Kwoting, Fang)"
5233,"(David, Avison)"
5234,"(Guy, Fitzgerald)"
5235,"(Philip, Powell)"
5236,"(I. Budak, Arpinar)"
5237,"(Ruoyan, Zhang)"
5238,"(Boanerges, Aleman-Meza)"
5239,"(Angela, Maduko)"
5240,"(Michael A., King)"
5241,"(Andrew N., Arnette)"
5242,"(Asako, Koike)"
5243,"(Toshihisa, Takagi)"
5244,"(JESSICA, LI)"
5245,"(ARUN, VISHWANATH)"
5246,"(H RAGHAV, RAO)"
5247,"(PATRICK Y K, CHAU)"
5248,"(FUJUN, LAI)"
5249,"(DAHUI, LI)"
5250,"(Sara Owsley, Sood)"
5251,"(Elizabeth F., Churchill)"
5252,"(Judd, Antin)"
5253,"(Ana, Almeida Matos)"
